url,title,src,score,release_date,release_location,release_dates,genre,week_box_value,total_box_value,director,actor
/films/1361928,BLACKPINK：照亮天空,https://p0.pipi.cn/mmdb/d2dad5927a302f5bf19257d833feca61d3afb.jpg?imageView2/1/w/218/h/300,8.2,美国, 79分钟,2020-10-14美国上映, 纪录片 ,,,卡罗琳·萨 / 卡罗琳·萨,金珍妮 / 金智秀 / Lisa / 朴彩英 / 金珍妮 / 金智秀 / Lisa / 朴彩英 / 泰迪·朴 / Jisoo Kim
/films/1336822,再见吧！少年,https://p0.pipi.cn/mmdb/d2dad5927a3be1b8603139f18517e32c06aad.jpg?imageView2/1/w/218/h/300,8.6,中国大陆, 119分钟,2020-10-05 08:00中国大陆上映, 剧情 ,286.0,387.0,林子平 / 林子平,刘敏涛 / 荣梓杉 / 谭凯 / 顾语涵 / 刘敏涛 / 荣梓杉 / 谭凯 / 顾语涵 / 斯外戈 / 刘人赫 / 陈楚生 / 吴远方 / 孔琳 / 赵珈琪 / 屈玥 / 王瀚邦 / 郭玮 / 秦海 / 吴双 / 史迪文
/films/1297433,刻在你心底的名字,https://p0.pipi.cn/mmdb/d2dad5927a30e187a93139c38f47cba58f481.jpg?imageView2/1/w/218/h/300,7.5,中国台湾, 118分钟,2020-07-05中国台湾上映, 爱情  /  剧情 ,,,柳广辉 / 柳广辉,陈昊森 / 曾敬骅 / 邵奕玫 / 戴立忍 / 陈昊森 / 曾敬骅 / 邵奕玫 / 戴立忍 / 王识贤 / 法比欧 / 魏如萱 / 曲献平 / 杨杰宇 / 林晖闵 / 邱治澔 / 王彩桦 / 黄良 / 吴承洋 / 黎安 / 邱昊奇 / 林志儒 / 苏达 / 洪胜德 / 陈文彬 / 陈怡叡 / 龙劭华 / 马念先 / 张皓明 / 高山峰 / 瞿友宁 / 让·弗朗索瓦·布兰查德 / 今子嫣 / 杨石头 / Jean-François Blanchard
/films/1225854,喜宝,https://p0.pipi.cn/mmdb/d2dad5925372ff281e3ba3cc433aefa432c03.jpg?imageView2/1/w/218/h/300,7.3,中国大陆, 112分钟,2020-10-16中国大陆上映, 剧情  /  爱情 ,5118.0,11337.0,王丹阳 / 王丹阳 / 方颖良,郭采洁 / 张国柱 / 高仁 / 李彦漫 / 郭采洁 / 张国柱 / 高仁 / 李彦漫 / 曹恩齐 / 高姝瑶 / 黎燕珊 / 赵雪芹 / 阮巨 / 王春妹 / 王嘉禾 / 杨奇雨
/films/1283507,半条被子,https://p0.pipi.cn/mmdb/d2dad592537c69300b8d33d996f49cf5af285.jpg?imageView2/1/w/218/h/300,7.3,中国大陆, 99分钟,2020-09-05中国大陆上映, 剧情 ,1.0,74.0,赵友 / 赵友,万斯佳 / 李凤鸣 / 李嘉明 / 张永达 / 万斯佳 / 李凤鸣 / 李嘉明 / 张永达 / 郭常辉
/films/1218159,荞麦疯长,https://p0.pipi.cn/mmdb/d2dad5925372ff338f030cfc123e75d8d5b48.jpg?imageView2/1/w/218/h/300,5.5,中国大陆, 112分钟,2020-08-25中国大陆上映, 剧情  /  爱情 ,4976.0,5219.0,徐展雄 / 徐展雄,马思纯 / 钟楚曦 / 黄景瑜 / 王砚辉 / 马思纯 / 钟楚曦 / 黄景瑜 / 王砚辉 / 王阳明 / 辛鹏 / 高叶 / 李解 / 杨一威 / 木幡龙 / 张建亚 / 王家强 / 吴超 / 卓煜茜 / 张晶晶 / 张劲 / 王梓尘 / 李玮珽 / 薇薇 / 牛银红 / 严丰 / 邵胜杰 / 任洛敏 / 蒋靓栖 / 克洛伊 / 何磊 / 胡允柘
/films/1205905,未来的未来,https://p0.pipi.cn/mmdb/d2dad59253751bd23cd23cb6a371f12ef9c25.jpg?imageView2/1/w/218/h/300,8.5,日本, 100分钟,2020-11-06中国大陆上映, 动画  /  奇幻  /  家庭 ,810.0,999.0,细田守 / 细田守 / 石井俊匡,上白石萌歌 / 黑木华 / 星野源 / 麻生久美子 / 上白石萌歌 / 黑木华 / 星野源 / 麻生久美子 / 福山雅治 / 役所广司 / 宫崎美子 / 吉原光夫 / 神田松之丞 / 畠中祐 / 齐斯伽 / 刘琮 / 叶知秋 / 闫夜桥 / 陈思宇 / 黎筱蒙 / 丽贝卡·豪尔 / 约翰·赵 / 斯蒂芬妮·社 / 伊尔琳·菲茨杰拉德 / 米夏埃尔·桑泰尔尼克拉斯 / 维克托·勃兰特 / Madigan Kacmar / 玢·罗宾斯 / 埃里克·阿巴特 / 金大贤 / 克里斯平·弗里曼 / 格蕾丝·多弗 / 贝拉·哈德森 / 乔·托马斯 / Valerie Arem / Cade Lappin / Eileen T'Kaye
/films/1298290,红,https://p0.pipi.cn/mmdb/d2dad5927a30e151bab860a3ec4d69bcd48aa.jpg?imageView2/1/w/218/h/300,6.9,日本, 123分钟,2020-02-21日本上映, 剧情 ,,,三岛有纪子 / 三岛有纪子,夏帆 / 妻夫木聪 / 柄本佑 / 间宫祥太朗 / 夏帆 / 妻夫木聪 / 柄本佑 / 间宫祥太朗 / 酒向芳 / 山本郁子 / 浅野 和之 / 余贵美子（よ　きみこ） / 小吹奈合绪
/films/1241806,绅士们,https://p0.pipi.cn/mmdb/d2dad5925370fa230fc9fd35fe30ff9500863.jpg?imageView2/1/w/218/h/300,8.1,美国, 113分钟,2020-01-24美国上映, 动作  /  犯罪 ,,,盖·里奇 / 盖·里奇 / Paul Bennett,马修·麦康纳 / 查理·汉纳姆 / 休·格兰特 / 马修·麦康纳 / 查理·汉纳姆 / 休·格兰特 / 亨利·戈尔丁 / 米歇尔·道克瑞 / 杰瑞米·斯特朗 / 琳·勒内 / 科林·法瑞尔 / 汤姆·吴 / 奇迪·阿朱福 / 埃迪·马森 / 杰森·王 / 约翰·达格尔什 / 乔丹·朗 / 莉莉·弗雷泽 / Gershwyn Eustache Jnr / 萨缪尔·韦斯特 / 杰拉丁·萨莫维尔 / 可可·萨姆纳 / 弗朗茨·德拉姆 / 克里斯托弗·埃万格罗 / 詹姆斯·沃伦 / 汤姆·里斯哈里斯 / 丹尼·格里芬 / 马克斯·班内特 / 尤金娜·库日敏娜 / 布鲁斯·钟 / 阿什利·马克圭尔 / 乔治·阿斯普雷 / 杰克·琼斯 / 马文·坎贝尔 / 莫里斯·李 / 罗素·巴洛格 / 伊川东吾 / 麦凯尔·戴维 / Dominic Gibbs / 布列塔尼·阿什沃思 / 尼科尔 亨布拉 / Jason Lines / 盖·里奇 / Bugzy Malone / 琳·莱妮 / 史蒂夫·巴尼特 / Steve Saunders / Rubens Saboia / Amor Evans / Oleg Kalninsh / Mike Bodnar / Jim Warren / Xue Zhang / Simon Adkins / Mark Rathbone / 安德鲁·格里诺 / Elle Black / Sean Sagar / 史蒂夫·桑德斯 / Andy Cheung
/films/1230199,小妇人,https://p0.pipi.cn/mmdb/d2dad5925370fa2ff7ecd86b7b2e9fd6469bb.jpg?imageView2/1/w/218/h/300,8.7,美国, 135分钟,2020-08-25中国大陆上映, 爱情  /  剧情 ,3262.0,4762.0,格蕾塔·葛韦格 / 格蕾塔·葛韦格 / 杰西·冈作 / 弗兰辛·梅思勒,西尔莎·罗南 / 艾玛·沃特森 / 弗洛伦斯·皮尤 / 伊莱扎·斯坎伦 / 西尔莎·罗南 / 艾玛·沃特森 / 弗洛伦斯·皮尤 / 伊莱扎·斯坎伦 / 劳拉·邓恩 / 提莫西·查拉梅 / 崔西·莱茨 / 鲍勃·奥登科克 / 詹姆斯·诺顿 / 路易·加瑞尔 / 克里斯·库珀 / 梅丽尔·斯特里普 / Cassidy Neal / Yefim Somin / Mikayla S. Campbell / Gary Ayash / Harold Rudolph / Maurice Viteri / Kayla Caulfield / Adam Teper / Lily Narbonne / Laura Mazziotti / Lily Peterson / 萨沙·弗若洛娃 / 艾比·奎因 / 莉莉·恩格勒特 / 汤姆·斯特拉特福 / 托马斯·马里亚诺 / 多梅尼克·阿尔迪诺 / 杰妮·霍蒂谢尔 / 爱德华·弗莱彻 / 哈德莉·罗宾逊 / 杰米·加扎里安 / 玛丽安·普朗科特 / 泰勒·乔格森 / 艾比·奎因·杰克曼 / Jen Nikolaisen / Edward Fletcher / 汤姆坎普 / 肯·霍姆斯 / Jason Mulcahy / Mason Alban / Lonnie Farmer / Ana Kayne / Dash Barber / Lewis D. Wheeler / 安东尼·埃斯特拉 / David Curtis / Bill Mootos / Adrianne Krstansky / Lily Gavin / Preston Martin
/films/1212263,风平浪静,https://p0.pipi.cn/mmdb/d2dad592537923178967cbf4887aa03b925cd.jpg?imageView2/1/w/218/h/300,8.1,中国大陆, 119分钟,2020-11-06中国大陆上映, 犯罪  /  爱情  /  剧情 ,4680.0,8352.0,李霄峰 / 李霄峰 / 慕荣,章宇 / 宋佳 / 王砚辉 / 李鸿其 / 章宇 / 宋佳 / 王砚辉 / 李鸿其 / 邓恩熙 / 周政杰 / 陈瑾 / 张建亚 / 叶青 / 高宇航 / 郭赫轩
/films/1225578,野性的呼唤,https://p0.pipi.cn/mmdb/d2dad5925372ff39dd02ffe8f62032755d7c1.jpg?imageView2/1/w/218/h/300,9.1,美国, 100分钟,2020-11-13中国大陆上映, 剧情  /  冒险 ,863.0,3435.0,克里斯·桑德斯 / 克里斯·桑德斯 / Morgan Beggs / 丹尼斯·查米恩,哈里森·福特 / 丹·史蒂文斯 / 凯伦·吉兰 / 珍·路易莎·凯利 / 哈里森·福特 / 丹·史蒂文斯 / 凯伦·吉兰 / 珍·路易莎·凯利 / 科林·伍德尔 / 泰瑞·诺塔里 / 阿莱克斯·索洛维茨 / 希瑟·麦克普什 / 布拉德·格林奎斯特 / 哈尔·戴恩 / G·拉里·巴特勒 / 韦斯·布朗 / 亚当·弗格斯 / 特洛伊·迪林格 / 卡尔·马金恩 / 安东尼·莫利纳利 / 柯克·盖革 / 艾斯·罗斯 / 盖·卡普尼克 / 桑蒂尔·亚历克西斯·瓦奎兹 / 布莱德利·惠特福德 / 隆·戈万 / 小戴维·M·桑多瓦尔 / Wes Brown / Scott MacDonald / Stephanie Czajkowski / 安东尼·莫伦纳 / Chris Graham / Lisa Y. Sheeler / P.J. King / 加里·西沃斯 / Ace Ross / Chris McLaughlin / Lucy Jubb / Drake Andrew / Michael Gitomer / Michael Lanahan / Eric Shackelford / Haley Elizabeth Benson / Richard Allan Jones / Lourdes Nadres / Jamie Bock / Benjamin Hoffman / Andrew Sykes / Daniel Giedroyce / Patty Ann Nix / 普雷斯顿·贝里 / 迈克尔·霍斯 / 拉里·塞达尔 / Jay Neal / Trevor Guttmann / 阿韦尔艾扬格 / Thomas Adoue Polk / Jonney Ahmanson / Greg Reid / Josef S. Klus / Joshua Nazaroff / Lierin Abdo / Doug Eames / Chase Victoria / 马克·克雷尼克 / Adam Zastrow / Meghan Lewis / Paul Mabon / 蒂姆·德·赞 / 斯科特·雷诺兹 / Adam Pepper / Tony Handley / 约翰·亚皮赛拉 / Daria Rountree / 亚布拉哈姆·本鲁比 / Raven Scott / 罗伯特·阿尔茨 / 艾莉亚·莱蕊克·勒布 / Edward Headington / 约瑟夫·史蒂文 / Ellen Buckley / Alexander Lewis / Lucinda Jubb / Tom Crisp / Allen Kepler / 斯科特·道格拉斯麦·克拉克伦 / Sabina Gavrilov
/films/1321647,黑帮大佬和我的365日,https://p0.pipi.cn/mmdb/d2dad5927a38d3178971f7de4674bc48306fc.jpg?imageView2/1/w/218/h/300,4.7,波兰, 116分钟,2020-02-07波兰上映, 剧情 ,,,芭芭拉·比尔拉瓦斯,迈克尔·莫罗内
/films/1339798,带你归家,https://p0.pipi.cn/mmdb/d2dad5927a3be150c85bf17c2c8e9555751bc.jpg?imageView2/1/w/218/h/300,8.3,中国大陆, 89分钟,2020-08-10中国大陆上映, 剧情 ,7.0,62.0,裘孝国 / 裘孝国,张志忠 / 张志忠
/films/345810,刺猬索尼克,https://p0.pipi.cn/mmdb/d2dad5927e10fa11e5b860c1ef275e067f2bb.jpg?imageView2/1/w/218/h/300,8.6,美国, 99分钟,2020-07-31中国大陆上映, 动画  /  冒险  /  喜剧 ,835.0,1994.0,杰夫·福勒 / 杰夫·福勒 / Scott Catolico / 珍妮·麦卡蒂,詹姆斯·麦斯登 / 金·凯瑞 / 迪卡·桑普特 / 本·施瓦茨 / 詹姆斯·麦斯登 / 金·凯瑞 / 迪卡·桑普特 / 本·施瓦茨 / 娜塔莎·罗斯韦尔 / 亚当·佩里 / 李·马贾道布 / 尼尔·麦克唐纳 / 丽莎·钱德勒 / 科琳·欧肖内希 / 戴博斯·霍华德 / 提卡·森普特 / 汤姆·巴特勒 / 弗兰克·C·特纳 / 梅洛德·诺西普·尼曼 / 珊农·陈肯特 / 布拉德·凯利 / 尔芬娜·卢克 / 加里·切克 / 迈克尔·霍根 / 珍妮·克鲁蒂尔 / 贝利·斯科德里 / 杰夫·桑卡 / 利安娜·拉普 / Chris Gailus / Sean Campbell / Elfina Luk / Dean Petriw / Bailey Skodje / Emma Oliver / Jeff Sanca / Jeanie Cloutier / John Specogna / Nicholas Dohy / Steve Warky Nunez / Bethel Lee / Sandy Wayne Robson / 彼特·布莱恩特 / Jeremiah Oh / Charles Heffernan / 特伦斯凯利 / Sean Berner / Andrea Marcum / Anthony Santiago / Scott Patey
/films/1210778,花木兰,https://p0.pipi.cn/mmdb/d2dad59253792367cb300b98fed158fabee06.jpg?imageView2/1/w/218/h/300,7.5,美国, 115分钟,2020-09-11中国大陆上映, 剧情  /  冒险 ,15928.0,27807.0,妮基·卡罗 / 妮基·卡罗 / 恩加尔·伍兹 / 欧阳宝屏,刘亦菲 / 甄子丹 / 杰森·斯考特·李 / 安柚鑫 / 刘亦菲 / 甄子丹 / 杰森·斯考特·李 / 安柚鑫 / 巩俐 / 李连杰 / 曾晓童 / 刘亚希 / 张闻天 / 乌特卡什·安邦德卡尔 / 袁文忠 / 赵家玲 / 郑佩佩 / 尼尔森·李 / 钱姆·艾希勒珀拉 / 袁之正 / 马泰 / 黄谷悦 / 道阿·茂阿 / 唐辰瀛 / 邝泰恩 / 仁成外桥 / 詹森·郑 / 加里·扬 / 饶雪晶 / 李勋 / 大卫·T·林 / 温明娜 / 李嘉阳 / 库姆·埃勒波拉 / Arka Das / Jensung / King Lau / R.J. O'Young / Nicholas Walker / Maynard Bagang / Jackie Cheng / Anton Rufino / Adrian Dev / Chun Kiu Zhao / 保罗·扬 / Daniel Joseph Cruz / Cindy Choi / Jay Neal / Zhaidarbek Kunguzhinov / 大卫·林 / Kenneth De Abrew / Gary Young
/films/1281368,半条棉被,https://p0.pipi.cn/mmdb/d2dad592537c698ea392352391bf5964fcf68.jpg?imageView2/1/w/218/h/300,8.6,湖南省, 97分钟,2020-09-04中国大陆上映, 战争  /  剧情 ,57.0,1383.0,孟奇 / 孟奇,陶慧 / 童蕾 / 陈衍利 / 陶慧 / 童蕾 / 陈衍利
/films/1218142,拆弹专家2,https://p0.pipi.cn/mmdb/d2dad5925372ff338f2ff7dee18ca5d93e71d.jpg?imageView2/1/w/218/h/300,9.3,"中国大陆,中国香港", 121分钟,2020-12-24 10:00中国大陆上映, 动作  /  犯罪 ,42032.0,131465.0,邱礼涛 / 邱礼涛,刘德华 / 刘青云 / 倪妮 / 谢君豪 / 刘德华 / 刘青云 / 倪妮 / 谢君豪 / 姜皓文 / 吴卓羲 / 马浴柯 / 黄德斌 / 郑子诚 / 洪天明 / 袁富华 / 刘浩龙 / 凌文龙 / 赵永洪 / 蔡瀚亿 / 张竣杰 / 张扬 / 梁天尺 / 顾纪筠 / 吴海昕 / 周祉君 / 梁健平 / 甄咏蓓 / 钟志光 / 伍咏诗 / 陈沛妍 / 吴日言 / 钟溥敏
/films/1299144,阿里巴巴与神灯,https://p0.pipi.cn/mmdb/25bfd651ddd5bff2aa57e23d053552f9ed42f.jpg?imageView2/1/w/218/h/300,7.1,中国大陆, 80分钟,2020-09-05中国大陆上映, 冒险  /  动画  /  喜剧  /  合家欢 ,482.0,2223.0,朱葛 / 朱葛,杨进 / 周杭 / 丁莹莹 / 丁传慧 / 杨进 / 周杭 / 丁莹莹 / 丁传慧 / 扉棱
/films/346210,八佰,https://p0.pipi.cn/mmdb/d2dad5927e10fad2367a351253a8819cdb8c5.jpg?imageView2/1/w/218/h/300,9.2,中国大陆, 147分钟,2020-08-21中国大陆上映, 剧情  /  战争  /  历史 ,63919.0,311076.0,管虎 / 管虎 / 和松 / 仓子 / 杜天甫 / 李惊澜,王千源 / 张译 / 姜武 / 黄志忠 / 王千源 / 张译 / 姜武 / 黄志忠 / 张俊一 / 欧豪 / 杜淳 / 魏晨 / 张宥浩 / 唐艺昕 / 李九霄 / 李晨 / 梁静 / 侯勇 / 辛柏青 / 俞灏明 / 刘晓庆 / 姚晨 / 郑恺 / 余皑磊 / 黄晓明 / 徐嘉雯 / 张承 / 马精武 / 胡晓光 / 陆思宇 / 白恩 / 曹璐 / 刘云龙 / 杨嘉华 / 中泉英雄 / 高爽 / 郑伟 / 高冬平 / 黄米依 / 曹卫宇 / 宋洋 / 徐乐同 / 苇青 / 铃木美妃 / 毛孩 / 大卫·塞默里 / 塞缪尔D.T.麦基 / 邵老五 / 庞国昌 / 徐幸 / 刘航宇 / 特里·科米尔 / 布罗诺·巴塔拉 / 奥梅尔·尤祖亚克 / 付紫铉 / 李惊澜 / 乌雪晨 / 横井哲也 / 杨皓宇 / 郭巳明 / 郭奕霖 / 张凌翔 / 马蒂厄·雅克 / 托马斯·菲凯 / 埃里克·海斯 / 刘彦希 / 孔祥海 / 詹卢卡·佐帕 / 杰古
/films/1229875,紫罗兰永恒花园 电影版,https://p0.pipi.cn/mmdb/d2dad5925370fa51baecd800776c11b8abc75.png?imageView2/1/w/218/h/300,8.9,日本, 140分钟,2020-09-18日本上映, 剧情  /  爱情  /  动画  /  奇幻 ,,,石立太一 / 石立太一 / 石立太一,石川由依 / 浪川大辅 / 子安武人 / 木内秀信 / 石川由依 / 浪川大辅 / 子安武人 / 木内秀信 / 户松遥 / 内山昂辉 / 远藤绫 / 茅原实里 / 水桥香织 / 佐藤利奈 / 松元惠 / 诸星堇 / 中田让治 / 间宫康弘 / 宫本充 / 筱原 惠美 / 京田尚子 / 引坂理绘 / 川澄绫子 / 中村大树 / Tony Azzolino / Christine Marie Cabanos / Brittany Cox / Xanthe Huynh / 温迪·李 / 科琳·欧肖内希 / Rina Satô / 雷巴·布尔 / Dorothy Elias-Fahn / Erika Harlacher / 凯尔·麦卡利 / Cassandra Morris / 乔·奥克曼 / 本·普罗斯基 / 基思·西尔弗斯坦
/films/1290570,天堂的张望,https://p0.pipi.cn/mmdb/d2dad592537e7af0eebe123bb7fafec5380e0.jpg?imageView2/1/w/218/h/300,8.9,中国大陆, 116分钟,2020-11-20中国大陆上映, 剧情 ,19.0,33.0,杜斌 / 杜斌,朱梓玥 / 杜雨宸 / 朱梓玥 / 杜雨宸 / 杜芷萱 / 杜丰宇 / 赵志喆
/films/1203109,魔发精灵2,https://p0.pipi.cn/mmdb/d2dad59253751bb860b5359d16a45e19c37e7.jpg?imageView2/1/w/218/h/300,8.6,美国, 91分钟,2020-08-21中国大陆上映, 动画  /  歌舞  /  奇幻  /  冒险 ,384.0,691.0,迈克·米切尔 / 迈克·米切尔 / 特丽·道格拉斯,安娜·肯德里克 / 贾斯汀·汀布莱克 / 蕾切尔·布鲁姆 / 安娜·肯德里克 / 贾斯汀·汀布莱克 / 蕾切尔·布鲁姆 / 詹姆斯·柯登 / 罗恩·芬奇斯 / 凯莉·克莱森 / 山姆·洛克威尔 / 詹米·多南 / 乔治·克林顿 / 玛丽·布莱姬 / 基南·汤普森 / 昆瑙·内亚 / 卡洛琳·耶尔特 / 艾诺·贾沃 / 弗卢拉·博格 / 伊丝特尔·迪恩 / 奥兹·奥斯朋 / 安东尼·拉莫斯 / 卡兰·索尼 / 查琳·易 / 朴秀荣 / 姜涩琪 / 佐伊·丹斯切尔 / 克里斯托夫·梅兹-普莱瑟 / 凯文·迈克尔·理查德森 / 沃尔特·道恩 / 戴维·P·史密斯 / 达明·乔伊·伦道夫 / 贝琪·索达罗 / 钱斯勒·乔纳森·本内特 / J. Balvin / 佩顿·伊丽莎白·李 / 马塞拉·伦茨·波普 / 格温·斯蒂芬妮 / 马塞尔·鲁伊斯 / 斯蒂尔·史泰宾斯
/films/1325487,沐浴之王,https://p0.pipi.cn/mmdb/d2dad5927a38d33139b12df284eb9f3a1dd49.jpg?imageView2/1/w/218/h/300,8.7,中国大陆, 103分钟,2020-12-11 08:00中国大陆上映, 喜剧  /  动作 ,18797.0,40498.0,易小星 / 易小星,彭昱畅 / 乔杉 / 卜冠今 / 苇青 / 彭昱畅 / 乔杉 / 卜冠今 / 苇青 / 金世佳 / 洪剑涛 / 张本煜 / 闫校文 / 王英鉴 / 郭纯 / 谢杨言木 / 王御惟 / 刘畅 / 刘德熙 / 胡嘉欣 / 刘芮侨
/films/1285581,数码宝贝：最后的进化,https://p0.pipi.cn/mmdb/d2dad592537e7af2aa06d6664cd68b00cd5fe.jpg?imageView2/1/w/218/h/300,8.6,日本, 95分钟,2020-10-30中国大陆上映, 动画  /  冒险 ,6500.0,12525.0,田口智久 / 田口智久 / 片贝慎 / 原宪一,花江夏树 / 细谷佳正 / 三森铃子 / 田村睦心 / 花江夏树 / 细谷佳正 / 三森铃子 / 田村睦心 / 吉田仁美 / 池田纯矢 / 榎木淳弥 / 市道真央 / 坂本千夏 / 山口真弓 / 重松花鸟 / 山田茸 / 竹内顺子 / 樱井孝宏 / 松本 美和 / 德光 由禾 / 松冈茉优 / 小野大辅 / 朝井彩加 / 野田顺子 / 远近孝一 / 谷口梦奈 / Ikuto Kanemasa / 荒川美穗 / 佐藤花 / 平田广明 / 约翰尼•扬•博施 / 罗比·戴蒙德 / 汤姆·法汉 / Erika Harlacher / 凯特·希金斯 / Aaron LaPlante / 艾瑞卡·林贝克 / 杰夫·尼蒙 / 布赖斯·帕彭布鲁克 / Nicolas Roye / Joshua Seth / Laura Summer / Kaiji Tang / Jeannie Tirado / Arthur Lounsbery / 山谷祥生 / 高桥直纯 / 浦和惠 / Yoshihito Sasaki / 泽城千春 / 森下由树子 / Griffin Burns / 玛丽·德文 / 凯尔·赫伯特 / R. Martin Klein / 谢拉米·李 / 莫娜·马歇尔 / 科琳·欧肖内希 / 德里克·斯蒂芬·普林斯 / 塔拉·桑兹 / Paul St. Peter / 柯克·桑顿
/films/1262682,辉夜大小姐想让我告白,https://p0.pipi.cn/mmdb/d2dad59253780751ba230f8761776fcbbc0d2.jpg?imageView2/1/w/218/h/300,7.8,日本, 113分钟,2020-09-11中国大陆上映, 喜剧  /  爱情 ,272.0,398.0,河合勇人 / 河合勇人,平野紫耀 / 桥本环奈 / 佐野勇斗 / 池间夏海 / 平野紫耀 / 桥本环奈 / 佐野勇斗 / 池间夏海 / 浅川梨奈 / 优太朗 / 堀田真由 / 佐藤二朗 / 高岛政宏 / 古贺葵 / 德井优 / 山本启之 / 竹原芳子 / 伊藤修子 / 持田加奈子
/films/1207337,神奇女侠1984,https://p0.pipi.cn/mmdb/d2dad59253751be19b7df57372a757ebc60f8.jpg?imageView2/1/w/218/h/300,7.8,美国, 151分钟,2020-12-18中国大陆上映, 动作  /  奇幻  /  冒险 ,12295.0,16717.0,派蒂·杰金斯 / 派蒂·杰金斯 / Donald E G Bentley / Patrick Burnett,盖尔·加朵 / 克里斯·派恩 / 克里斯汀·韦格 / 佩德罗·帕斯卡 / 盖尔·加朵 / 克里斯·派恩 / 克里斯汀·韦格 / 佩德罗·帕斯卡 / 罗宾·怀特 / 丹尼·休斯顿 / 康妮·尼尔森 / 大卫·休里斯 / 埃伦娜·安纳亚 / 露茜·戴维斯 / 萨伊德•塔格马奥 / 艾文·布莱纳 / 尤金·布雷·洛克 / 莉莉·阿斯佩尔 / 艾米莉·凯里 / 娜塔莎·罗斯韦尔 / 加布瑞拉·王尔德 / 拉维·帕特尔 / 琳达·卡特 / 克里斯托弗·普拉哈 / 马诺伊·阿南德 / 游朝敏 / 贾格·帕特尔 / 康斯坦丁·格雷戈里 / 谢恩·阿特沃尔 / 萨曼莎·罗素 / 约翰·盖蒂尔 / 科莎·恩格勒 / 小田部阿基 / 朱利安·费罗 / 奥克莉·布尔 / 莎拉·卢娜 / 乔尔·莫里斯 / 佩内洛普·卡普迪雅 / 文森▪ 德·保罗 / 帕特里克·利斯特 / 克里斯·西尔科克 / 尼克·欧文福特 / 温迪·阿尔比斯顿 / 伯纳多·桑托斯 / 罗莎娜·沃尔斯 / 丹尼·摩根 / 艾德·伯奇 / 菲利普·菲尔玛 / 泰莎·波纳姆·琼斯 / 里昂·贝克维思 / 艾拉·沃克 / 杜晨·科洛斯 / Lucian Perez / Pedro Leandro / 彼特·布洛克 / 凯文·于 / 尼古拉斯·布拉特 / 阿马尔·维克德 / 斯图尔特·米利根 / Wai Wong / Hari James / Betty Adewole / Camilla Roholm / Hayley Warnes / David Cohen / Andy Riddle / Bill Debrason / Christopher Crutchfield Walker / Susan Smythe / Tracy Tobin / Mitch Holson / Constantine Gregory / Jon Prophet / Kevin Wallace / 洁茜格拉芙 / Scott Swope / Gwendolyn Osborne / 乔基姆·斯卡利 / James Cavanagh Burke / Vickie Warehime / Natalie Cassell / Summer Snead / Raquel Merediz / 阿西姆·乔杜里 / Belinda Mayne / 布鲁斯·麦克金伦 / Aykut Hilmi / Zayne Richard Simpson / 乔安妮·亨利 / Sam Sheridan / Vincent Jerome / Gary Ayash / Kenneth Jay / Tamara Phipps / Chuck Taber / Mike Sengelow / Lucas N. Hall / Matt Costello / Archie L. Harris Jr. / Peter Chiamardas / Konstantine James / Michael Kaurene / Naithan Ariane / Kiesha Preston / Hamza Siddique / Andy Cheung / Jenny Pacey / 奥利弗·科顿 / 贝恩·科拉科 / 瑞恩·沃森 / Brandon Thane Wilson / Marla Aaron Wapner / 迈克·D·安德森 / Gina Grinkemeyer / 斯宾塞·特林维思 / Philip Philmar / Jarren Dalmeda / Sia Alipour / Avi Rothman / Orlando James / Derek Larthey / 贾丝明·海德 / 米什·博伊科 / Michael Poole / Jean Hudson Miller / Paul Connaughton / Michael Burhan / Rhonda Overby / Dan Verkman / Michael Gabel / Dan DeLuca / Tony Zarouel / 阿尔玛·瓦萨诺 / 维多利亚·布鲁姆 / 克林·斯丁顿 / Evangelos Grecos / Kahil Dotay / Biondolillo Pascal
/films/1240838,除暴,https://p0.pipi.cn/mmdb/d2dad5925370fac9fd51ba6175c0016f64cb3.jpg?imageView2/1/w/218/h/300,8.7,"中国香港,中国大陆", 95分钟,2020-11-20中国大陆上映, 犯罪  /  剧情  /  动作 ,19763.0,53821.0,刘浩良 / 刘浩良 / 何耀良,王千源 / 吴彦祖 / 春夏 / 卫诗雅 / 王千源 / 吴彦祖 / 春夏 / 卫诗雅 / 大力 / 于笑 / 胡子程 / 李晓川 / 洪浚嘉 / 纪焕博 / 庞雨浓 / 答有为 / 王超北 / 鲍起静 / 姜皓文 / 程玉莹 / 尤勇智
/films/1277751,赤狐书生,https://p0.pipi.cn/mmdb/d2dad592537807e5bcf0ee1f3d363b3085daf.jpg?imageView2/1/w/218/h/300,7.9,中国大陆, 125分钟,2020-12-04中国大陆上映, 奇幻  /  古装  /  喜剧 ,13368.0,18513.0,宋灏霖 / 宋灏霖 / 张超理 / 李卓尔 / 王磊 / 伍刚 / 江亮新,陈立农 / 李现 / 哈妮克孜 / 陈立农 / 李现 / 哈妮克孜 / 裴魁山 / 姜超 / 张晨光 / 李晓川 / 王耀庆 / 杨紫 / 恬妞 / 郭唐维 / 林君俊 / 欧阳佑同 / 彭杨斐 / 齐若壹 / 路文博 / 徐玉兰 / 郝劭文 / 恬妞 / 江亮新
